reviewId,userName,review,score,clean_text,word_count,char_count
680b9923-4a1f-4ef4-b7eb-e31366d1ee06,Safdar Ali,"I'm trying to book tatkaal and premium tatkaal before 2-3 days, but my ticket is not booked confirmed✅ even show seat availability. I'm facing also a new problem that during tatkaal booking money deducted but booking status showing that transaction failed/timeout while I paid the money for that booking with in one minute. so I'm very dissatisfied and unhappy by our indian railway tatkaal booking service.",1,im trying book tatkaal premium tatkaal day ticket booked confirmed even show seat availability im facing also new problem tatkaal booking money deducted booking status showing transaction failedtimeout paid money booking one minute im dissatisfied unhappy indian railway tatkaal booking service,41,294
77601550-b020-4263-87eb-a2fc40bff8c2,Saifi Developers,nice,5,nice,1,4
2f6348c1-973b-4713-9bd4-f35462b71e02,Ramzan Khan,very good,5,good,1,4
c4521485-eabc-4cab-86bc-c73014f702ec,Jay prakash Gupta,nice,5,nice,1,4
b408111b-231e-4758-ad36-631398f96382,soupprks Pandey,irtc is good application,5,irtc good application,3,21
ab4d3c95-b052-4902-adcc-a7974a435326,Pushkar Bisht,I don't wanna give even a single star to it... it is not able to take any new registration and even if we try to contact customer care then they ask to put a query with the registered mobile number. how can someone call from a registered mobile number if you are not letting them get registered to your database,1,dont wanna give even single star able take new registration even try contact customer care ask put query registered mobile number someone call registered mobile number letting get registered database,30,199
10d6d672-d82e-4a39-a56a-82920938cf2a,Samir Rameshchandra Doshi,Good Interface,5,good interface,2,14
16aafd8c-cf82-424f-b718-e431951622b0,Rahul Anandkar,irctc bhi bhikari ho gaye hai. do rupye keliye add chalu kr diya. krupya bich vich mai jo add aati hai use bnd kijiye. bilkun achha nhi lagta. local ki tarah lagta hai ye. business krke paisa kamana government kam nhi hota,1,irctc bhi bhikari ho gaye hai rupye keliye add chalu kr diya krupya bich vich mai jo add aati hai use bnd kijiye bilkun achha nhi lagta local ki tarah lagta hai ye business krke paisa kamana government kam nhi hota,41,214
f0faba9b-26b7-4d88-9309-1df5d5779b6d,Manjeet Singh,"Useless app ever, Adhaar authentication made compulsory for Tatkal booking, when you go for Authentication It respond with ""Unable to process your request"" keep the app with you..useless app",1,useless app ever adhaar authentication made compulsory tatkal booking go authentication respond unable process request keep app youuseless app,19,142
628188a5-f2f7-472c-a5c6-adbfd811fcbc,Raghav thakur,Great,5,great,1,5
7464607b-3113-48b1-9914-bbd11e6aa223,Akram Majee,"I give It 3 Star Because Recently I Buy a Sleeper Ticket Through IRCTC Rail connect app , Payment Successful but I Can't Download The Ticket In Pdf Format I tried After 5 Min But When I Download The Pdf Format Of Ticket Then Said ""Action Not Allow In This Time"" And Also Said Try Again After 59 Second "" Whyy?",3,give star recently buy sleeper ticket irctc rail connect app payment successful cant download ticket pdf format tried min download pdf format ticket said action allow time also said try second whyy,32,197
1df6fc4d-0db1-4a1f-af1c-2ddfc67231ea,shatrudhan Kumar,very good irctc aap,5,good irctc aap,3,14
ac5e64ad-e088-4e76-b560-cddd5916bb76,Shivansh Goswami,very bad SERVICE. irctc.,1,bad service irctc,3,17
92c04c63-2919-438a-befb-6c50d5dd2a5c,Md Akbar,nice,5,nice,1,4
f539463e-9c6e-4c09-9358-8a3a028c1342,Jayaraman Mayuranathan,👍 super,5,super,1,5
dcbe86fb-d967-43d6-87e1-661c884cda8d,Shubham Kushwaha,"Even after making provision for the user that without an agent they can book a ticket, but still it's not possible to book even a single ticket.",1,even making provision user without agent book ticket still possible book even single ticket,14,91
3edad64c-8de5-44e8-afec-6a7b43b45728,rajesh tripathi,Total bakwas,1,total bakwas,2,12
ac1f383b-8e8f-47ea-8d1f-1193f7798e6d,Diwakar Mishra,Sarkari kamo ki trah sarkari app hai a,1,sarkari kamo ki trah sarkari app hai,7,36
021d5011-a04e-495f-bfaf-769a64ae3702,Manoj Kumar Malik,worst experience every time I try to book a ticket I have to go through a hell like experience especially during tatkal ticket bookings.,1,worst experience every time try book ticket go hell like experience especially tatkal ticket booking,15,100
6a833b81-d244-465d-9760-807d05cc0113,khushi jain,worst app always sucks so many glitches so many bugs my money always stucks in between railways are the worst and their app is just like them the worst and ever,1,worst app always suck many glitch many bug money always stucks railway worst app like worst ever,17,96
d9c70e4d-24e3-408e-8535-511d52da2afa,Md faruk Ali,bahut hi kharab service hai tatkal ticket booking karte samay server down ho jata hai application ka server sahi kijiye tab application ko play store me bhejiye,1,bahut hi kharab service hai tatkal ticket booking karte samay server ho jata hai application ka server sahi kijiye tab application ko play store bhejiye,25,152
26e1c6c4-9b10-4106-87d2-0ac381fd7a14,Arun Mohali,ok,4,ok,1,2
32e3863f-fe3b-422b-979c-27a3ce728b04,SriKanth Muntha,Excellent 👍,5,excellent,1,9
604d2ceb-2a0d-4e69-9275-3df766b8b322,Aarush Bhatiya,worst app,1,worst app,2,9
5ac2cfc2-dba7-4c48-81ba-0070155ecd95,Mohamed Zubair,Need to improve many things.. Ex. Trains Timings list not in ascending orders.. worst UX designer.. he doesn't know how people feel UI.. it is a basic knowledge.. have to learn everything from Private App..,1,need improve many thing ex train timing list ascending order worst ux designer doesnt know people feel ui basic knowledge learn everything private app,24,150
858ad2da-0310-42fe-ac10-d00ca1d8e245,Muna Harpal,best,5,best,1,4
0a00833b-7570-4f24-9d6d-2b4d2887fc5e,Richa Rathore,not at all good appp,1,good appp,2,9
1d256fff-bfa5-45c8-8cea-6e29867bba6b,Abhijeet Rajpurohit,worst,1,worst,1,5
d7e29d48-7705-444a-9a5b-8246d1ef7162,Lalit Chahal,This is a very bad app. You cannot log in while booking Tatkal tickets because they first book tickets from third party apps.,1,bad app cannot log booking tatkal ticket first book ticket third party apps,13,75
165d2654-affc-4201-9a41-bf3130d6bc1b,Aman kumar Thakur,this aap is not help full app. because this all way extra charge for booking tickets and service charges.,1,aap help full app way extra charge booking ticket service charge,11,64
570381eb-65b8-4e7b-896d-cb058c490ce1,A,worst app,1,worst app,2,9
554f517f-e028-49f0-9f5c-030e4b800f44,Sanjay Singh,very nice,4,nice,1,4
fa053076-4cb8-4279-b7e2-4e3f09069f53,Aman Gupta,"Adhaar verification was done still it's not showing and when trying to authenticate adhaar, it is not letting adhaar authentication happen",1,adhaar verification done still showing trying authenticate adhaar letting adhaar authentication happen,12,102
80c7d62b-255e-49e7-b4ba-78f386acaabc,Vishwanathachar Sulakshana,it's asking to change the password when changing the password app sending the OTP email address and when we leave the app for OTP and come back to enter the OTP again it will restart the procedure,1,asking change password changing password app sending otp email address leave app otp come back enter otp restart procedure,19,122
38787a2a-4008-4a32-87c1-164ffae1aab2,rambabu alwaru,good,5,good,1,4
8bf4f1c3-3ac2-44e3-9bfa-44ab153c95d4,Rambabu vadtiya,👍,3,,0,0
2dfc2a3e-5215-467c-93bf-012beb3964a0,Balvant Maurya,excellent,5,excellent,1,9
93110900-74e7-40a9-9e46-066ee3296a68,Ravii Sekar,good,5,good,1,4
bc8d5ca3-2056-42bc-b8d0-ee4a4f87fba7,Mini Sajan Austin,"mobile version is bad for ticket booking, it shows error, Web version is good for me.",1,mobile version bad ticket booking show error web version good,10,61
886da644-be3e-4821-b833-f529f79c682e,Vijay Khanna,very good,5,good,1,4
f469d172-cad3-44c9-9a3e-7ba8a93bec13,Afzal Siddiqui,excellent service,5,excellent service,2,17
2e092dce-5fb1-47f9-9d42-b4c22650226d,Naveen Kumar,good,5,good,1,4
b9adedbe-5dd9-49ba-ac9a-8a9fef2bd774,amit maholiya,worst app,1,worst app,2,9
1ab9b62d-7ec7-4565-942a-765b9731c25d,Ravindar Dasari,"v v bad app i will truble to booking ticket improve your services,",1,v v bad app truble booking ticket improve service,9,49
238a24d0-e9bd-4384-af76-30af8a88a0a9,Vanjinathan Vanjinathan,iam not able to link my adhar to this irctc app.. because of this not able to book the Thakal ticket.,1,iam able link adhar irctc app able book thakal ticket,10,53
f6fae854-86fb-483d-8367-5ee2be07da4e,Prem Maraiya,good app,5,good app,2,8
b91dfa97-c7ae-4daf-a283-964af14fde5d,Anjana Jayaraman,Poor maintenance. I have to log in again if I just switch to another app to get passenger details. Also had multiple issues with payment. Even though I complete payment I won't get the ticket,2,poor maintenance log switch another app get passenger detail also multiple issue payment even though complete payment wont get ticket,20,133
413ca569-1545-47ed-ade8-40fd4417edc3,Nishma Shukla,Its really a pethatic challenge tk book tatkal ticket wuthout adhar card. & after multiple attempt not allowing to update .. I raised complaint but did not get resolution & ticket closed,3,really pethatic challenge tk book tatkal ticket wuthout adhar card multiple attempt allowing update raised complaint get resolution ticket closed,20,145
4c88026d-632d-4e3b-9b60-5cbf24a9ecf8,Ravindra Trivedi,server theek karo,1,server theek karo,3,17
a2c6b6ff-0317-4b99-b36f-39e2d13a3ef1,Md. Rukmuddin Shah,pi gya kya hai ho rha ha tu nhi kr hu mera I'm need some reason for my,4,pi gya kya hai ho rha ha tu nhi kr hu mera im need reason,15,57
5f931806-f4bf-4770-b800-622e7e386118,Ashish Pattanaik,"Worst app ever use. Experience is very poor because i book the ticket to Odisha 01 month prior to the journey date but still ticket booked on RAC basis. So, I give a 01 rating if rating is available then i will give -1. User comes from very high distance if the official app give ticket on RAC basis then there is no difference between third party app vs official portal of IRCTC.",1,worst app ever use experience poor book ticket odisha month prior journey date still ticket booked rac basis give rating rating available give user come high distance official app give ticket rac basis difference third party app v official portal irctc,41,252
10a6a626-7880-421b-abee-9908d0db6f98,Krishnagopal Gupta,too slow,1,slow,1,4
3d910f8f-e7a7-436f-8b8e-933d7dc620b1,Krishna Kumar,very bad app,1,bad app,2,7
e4ef6d41-209d-4bc6-b24b-0a163ed37e7b,Atul Kundal,extremely poor experience while using this app. pathetic,1,extremely poor experience using app pathetic,6,44
e833193b-62b2-41b4-9b41-32174c5bb36d,Neeraj Kumar,slow working,1,slow working,2,12
1daf38be-335e-49b1-953d-3a73215f0e8c,pavan sai,GOOD,5,good,1,4
7128b66c-8f75-4366-8d9c-f270affc7f3a,Ishvar Patel,good,5,good,1,4
b18fddf2-f0d7-456d-9142-9f35947b8576,Arun S,unable to update on Samsung,3,unable update samsung,3,21
ad3b2c39-e34b-413c-a584-7b386e023eb4,Nagendra Yadav,very slow app,1,slow app,2,8
4b6639d6-6bbe-4c28-bf16-f025b2000797,Swatika Marndi,there is no forgot password option available,1,forgot password option available,4,32
ffec5d06-f3d7-4fc2-9b63-02e8cebd29dd,Deepu Jaiswal,"The error message ""Concession not applicable in this class"" typically appears when a user attempts to book a ticket with a concession (such as for a senior citizen or a person with a disability) for a class of travel where that specific concession is not permitted. that's I didn't Happy but don't human!",1,error message concession applicable class typically appears user attempt book ticket concession senior citizen person disability class travel specific concession permitted thats didnt happy dont human,26,200
5457d99a-4c0c-4a56-9dc3-9123d7703672,Rohit Kumar,dear IRCTC kabhi kabhi dekho ticket available dekhta hai Time open hone par regret 😞 hojata hai 😭😭 😭,1,dear irctc kabhi kabhi dekho ticket available dekhta hai time open hone par regret hojata hai,16,93
476703f3-9937-4e17-a218-614a30160ecb,Dev Kirti,The worst service provider refund amount they didn't give if I call customer care they deny to me for refund amount. I lodge a complaint Central vigilance department delhi and ministry of railway for this type of happening going on by irctc. I already share everything I think they want bribes for releasing my amount,1,worst service provider refund amount didnt give call customer care deny refund amount lodge complaint central vigilance department delhi ministry railway type happening going irctc already share everything think want bribe releasing amount,33,239
842c3d9a-fe86-4d44-af9b-299d57721d4e,Tejashwa,"I'm only giving one star review in the hope that IRCTC team will read this and understand the problem. I've booked my tickets to and from NDLS, and on both I'm eligible to book to DMRC metro tickets. I wish to book those DMRC tickets linked to my PNR but the payment page both on IRCTC app and the website just doesn't work. I'm unable to pay for the metro tickets, leave payment I'm unable to move forward from that page which asks for payment options. May be some bug after the recent update.",1,im giving one star review hope irctc team read understand problem ive booked ticket ndls im eligible book dmrc metro ticket wish book dmrc ticket linked pnr payment page irctc app website doesnt work im unable pay metro ticket leave payment im unable move forward page asks payment option may bug recent update,53,310
9fbea7ca-24dc-439b-b9c9-881c2a9b40be,ASHOK KUMAR YADAV,Everytime update 😳😳 when I open app..,1,everytime update open app,4,25
f592f4e0-5297-4b8d-8f51-aad777af213c,Subham Photography rdx,good experience is app,5,good experience app,3,19
6b5af671-9ba2-42ed-b2d6-0cd4537d63f5,Deepak Kumar,very bad service,1,bad service,2,11
a0c9fdf0-00df-4fd1-8a77-6281e2dd2739,R Madhavan Madhavan,super Good 👍,5,super good,2,10
500e5bac-f3c8-49ff-b90f-cd4878a55d8c,GIRISHA AVG,provide option to edit email and password,3,provide option edit email password,5,34
b836f6cc-85b2-4ed3-b9bb-ed2e18a976ff,NOBITA GAMER,indian railway ticket ke liye sabse best app yahi hai,5,indian railway ticket ke liye sabse best app yahi hai,10,53
67456e95-63b4-4e8c-bc31-fc54c90bffef,Amgoth Sanju,nice and east,5,nice east,2,9
5575ea63-8416-450b-8ba7-758f4b2bcfed,sachin kumar,I love bharatiya rail,5,love bharatiya rail,3,19
d6035d06-3e06-4fa3-af37-211450a06ddc,Suraj Kumar,Awesome,5,awesome,1,7
6faf3837-1285-41c6-a500-78fa36495ae3,Satish kumar,best,5,best,1,4
9911fed9-ae69-485b-a8e2-91ec12032c92,Pallavi Thakur,"what the pathetic update you have done. I'm unable to update my password as when i switch to the mail app to view OTP and after switching the IRCTC app, the password pop up is lapsed and i want to again process for password change and whaty the pathetic update you have done. I'm unable to update my password as when i switch to the mail app to view OTP and after switching the IRCTC app, password pop up is lapsed and i want to again process for password change and same this same issue occurred.",1,pathetic update done im unable update password switch mail app view otp switching irctc app password pop lapsed want process password change whaty pathetic update done im unable update password switch mail app view otp switching irctc app password pop lapsed want process password change issue occurred,47,302
e7b4f872-c614-46e8-830d-ecb32be45a4f,Kv Nagendra,worst app ever,1,worst app ever,3,14
5f48e8e5-8033-4933-a56f-7d18919b8881,ANUJ PAANDEY,Good,4,good,1,4
825de9f5-e92d-47af-bee7-5e0178eb3519,Vishal Kottarathil,"It ask for password change, after entering new password it will send otp to mail. But when we copy otp from mail and come back to this app, the otp popup disappeared and again back to first password change screen. This is happening in loop.",1,ask password change entering new password send otp mail copy otp mail come back app otp popup disappeared back first password change screen happening loop,25,154
bf9a0f9c-fd06-4373-818c-61002103e2d0,arpan bhattacharya,if I add money to wallet just one time then it will stuck to it. I can't withdraw it. i can only use it when I'll book ticket,1,add money wallet one time stuck cant withdraw use ill book ticket,12,65
e40833f5-9041-4220-9b00-e86f84ba59f9,Narendra Singh,nice,5,nice,1,4
733108c5-80e7-41a9-b788-794e6bd566e7,B.k Panigrahy,good,5,good,1,4
ef23c60b-5628-4862-a619-b45181b1fab5,Ram Kishor Mandal,very good,5,good,1,4
bd2f591d-693b-42b8-b961-4afe7068b200,VIJAY KUMAR,tatkal me ticket kaato to es hramkhor app ko bukhar aa jata hai payment hone ke baad processing nhi ho pata hai esse #faltu app,1,tatkal ticket kaato e hramkhor app ko bukhar aa jata hai payment hone ke baad processing nhi ho pata hai esse faltu app,23,119
808ccc7e-60d1-4726-9e9e-fbd707c1cd27,Deepak kumar,when I log in. always loading issue. many time forgot password.and many time uninstall the app. what the problem is same. log in issue loading. please shut down the irctc app or railway.please private company kr deo irctc ko.,1,log always loading issue many time forgot passwordand many time uninstall app problem log issue loading please shut irctc app railwayplease private company kr deo irctc ko,27,171
76a8da8e-ab4b-487a-aee6-2b998efed151,Educational Vedios77,Very nice,5,nice,1,4
b11ec448-93b6-4704-acc7-477091ad939e,سراج ميمون,"Irctc Application In Upi, like Gpay Not properly work please Improve Upi easy-to-use And Payment Thank you",1,irctc application upi like gpay properly work please improve upi easytouse payment thank,13,88
de989047-77ba-4958-a51c-06828cd924e6,Sudheer CHHARLE,work slow this app,1,work slow app,3,13
7284369f-c3e9-4183-b746-b34b75fd3a6a,Shailesh Pawar,Not good,3,good,1,4
31b14403-1b08-4677-beb2-fa732cfd95b9,Sushil Rai,More than 25 Days passed but still my ticket cancellation refund amount not received. and No positive response received from irctc side and also very disappoint because IRCTC Team closed/Resolved my raised Ticket ID without send refund,1,day passed still ticket cancellation refund amount received positive response received irctc side also disappoint irctc team closedresolved raised ticket id without send refund,24,176
e1313626-2766-4af3-a8c8-727e71ec5e1a,Lal Krishna,"Tried to keep 6000 rupees in IRCTC eWallet, the transaction got failed and amount not refunded back, it's been 4 months ! asked the helpdesk and no support from them even. one of the worst customer service ever. raising quary ticket and cancelling it, that's their hobby🙏",1,tried keep rupee irctc ewallet transaction got failed amount refunded back month asked helpdesk support even one worst customer service ever raising quary ticket cancelling thats hobby,27,184
6aed597f-7f08-48c2-8a0e-81783bc7b107,ravi Prajapati,osm,5,osm,1,3
3cfee0b3-1d8b-4061-b5fd-8e576f1617ba,Uma “Uma Shankar” Shankar and astha,Good,5,good,1,4
3f11eb07-670e-470a-b55c-7e491b6bd999,Anirban Das,good,4,good,1,4
e6cee038-6123-4f00-b438-23881a29ad91,Ayyappan,Useful app,5,useful app,2,10
2927884b-825d-4748-b7eb-a6541aad686f,kamlesh kushwaha,good,5,good,1,4
11445f0e-aac8-4796-95b4-3fa2936f723c,कृष्ण बिहारी उपाध्याय,Useful but very slow UI,2,useful slow ui,3,14
1d6e909e-1192-4b3f-b763-e2d3bba2f302,Fatima,"app is okay but even in AC coach many are travelling without ticket and because of them we have to face problems. I'd to keep suitcase on my upper berth because without ticket men have too much luggage n they'd already occupied all the space below berths. First they sleep on our berths, taking our bed roll pack n pillow etc then they take even luggage space or phir gyaan bhi dete hyn adjustment ki",2,app okay even ac coach many travelling without ticket face problem id keep suitcase upper berth without ticket men much luggage n theyd already occupied space berth first sleep berth taking bed roll pack n pillow etc take even luggage space phir gyaan bhi dete hyn adjustment ki,48,278
256d37cf-9f59-462f-b0a4-5ffd79d501ce,sunil mali,useless app I can't book tatkal ticket,1,useless app cant book tatkal ticket,6,35
fc140b3b-5569-48f5-9526-03c7c498e3bd,atharwa borkar,Whenever I am trying to login by otp every time it takes time to Validate and several times it may not Validate as well even if my net connection is fast then also the error occurs.,5,whenever trying login otp every time take time validate several time may validate well even net connection fast also error occurs,21,129
b8e4f730-a0c0-478e-872e-c50c7eb001f3,Sreejit R Nair,Step 1: Click on IRCTC Rail Connect App Step 2: Click on the “Train” button Step 3: Click on “Book Ticket” Step 4: in the from station name…..I clicked on NEW DELHI-NDLS Here it is coming back to the main page (IRCTC RAIL CONNECT). The stations cannot be selected. I have downloaded the latest app from the App Store. Version 4.2.47 Android phone: Galaxy M34 5G Android version: 16 One UI version: 8.0,1,step click irctc rail connect app step click train button step click book ticket step station namei clicked new delhindls coming back main page irctc rail connect station cannot selected downloaded latest app app store version android phone galaxy g android version one ui version,45,280
a114a099-e479-46b3-8e89-a9c5b80a83f0,Riteshkumar Sharma,good,5,good,1,4
d4cfbbf3-664e-4768-ac1b-a6dd1510be6e,Manoj Kumar,authenticate user. OTP send sevice poor.,1,authenticate user otp send sevice poor,6,38
8ea00996-fcbc-401c-acb5-3f1195741983,Sonu Kumar,humesha time se open nahi hota hai,1,humesha time se open nahi hota hai,7,34
8ca4a3a8-f812-4f18-a290-d51f7f369eb1,jaivardhan dhanve,Wrost app money deducted 2 times but tickets not confirm also there is lot of time consuming during tickets booking unnecessary thinks ask every time while booking tickets which ultimately available tickets good booked by other source,1,wrost app money deducted time ticket confirm also lot time consuming ticket booking unnecessary think ask every time booking ticket ultimately available ticket good booked source,26,178
58fd296c-f575-480c-bf5c-aeafbe05df43,kumar vishesh,"ABSOLUTELY PATHETIC AND FRAUDULENT APP....EVERY NOW AND THEN THIS BLOODY APP STEALS MY MONEY WHILE BOOKING TICKET AND NO TICKET GETS BOOKED. THE AMOUNT WILL RETURN AFTER 5-10 DAYS... GOOD SCHEME TO LOOT PEOPLE OF THEIR MONEY , EAT INTEREST......BRUNT OF MONOPOLY",4,absolutely pathetic fraudulent appevery bloody app steal money booking ticket ticket get booked amount return day good scheme loot people money eat interestbrunt monopoly,24,170
830f8d7f-4f70-4f72-bc11-9d53fa087365,ultimate destiny,very good experience,5,good experience,2,15
90044be6-f19f-4412-b97f-d2a0ab9f0c28,Deepak kumar,Tatkal ticket booking issue ..... please solve my account related issues,3,tatkal ticket booking issue please solve account related issue,9,62
02f53e3e-2700-4314-9c4c-3b28b54ff2c3,Tehseen Naaz,worst app and response,1,worst app response,3,18
53993011-89a8-4baf-ac38-6b3e91ddc788,Tamim Raja,the main problem is even if I choose to have a my choice of seat after there is a lot of available seat still I didn't get the seat which I want,1,main problem even choose choice seat lot available seat still didnt get seat want,14,81
834aa0eb-630c-4316-86cf-c652599eafde,Mufaddal Saifee,Excellent service 👏,5,excellent service,2,17
189ae079-d63f-4f74-8468-edc339480c9a,Nasim Warsi,it's very useful for me,5,useful,1,6
b8369450-bf6f-4532-af11-42a264ea77f6,Ramesh Agrawal,excellent,5,excellent,1,9
1b9980b1-6a69-464b-9af9-8e6e7a3334e4,Bishal Podder,Always loading,1,always loading,2,14
7245de38-25a6-4afd-bbb0-a5a4cca88b77,Vignesh,"App is basically useless during Tatkal booking, doesn't even login at least for 5 minutes into Tatkal window. But for general booking this is way better than Irctc website. Edit: Now it works much better for tatkal Edit 2: Back to its old self of uselessness during Tatkal",1,app basically useless tatkal booking doesnt even login least minute tatkal window general booking way better irctc website edit work much better tatkal edit back old self uselessness tatkal,29,189
aa14b282-e173-4f27-8e4d-ecda900c8daa,bhanu pratap singh,good,5,good,1,4
10bdb3ca-0f91-402d-97ed-03280df0eef7,Praduman Sinha,good aap,5,good aap,2,8
f4f091f7-0154-42db-95f9-b8ee83e8310d,biswajit banerjee,Full of bugs,2,full bug,2,8
3043e3b8-23c2-44da-9250-d5d88e1d9b90,Anamika Rawat,good,5,good,1,4
5205e198-9c49-431e-a3a7-1fcc36144934,sachin gupta,good,4,good,1,4
8a6eadca-1bf2-42fe-9405-74499e68a0ea,Nmb Senthil,👍,5,,0,0
d571982e-7fb3-4c94-8a28-2eebc34f38a9,BADAL MAURYA,good,4,good,1,4
e75e0edb-f3df-41c2-967e-3a8846a1f07e,Mangalore store byculla Majeed Abdulla,good experience,5,good experience,2,15
52f9f494-3812-4671-bb33-84184d3b0096,ghanshyam soni,अब बेकार हो यह app या फिर सिस्टम में दलाल बैठा है,3,app,1,3
d3494281-7a67-4e35-93ad-6ae942d1fad0,Saini sports academy School,good,5,good,1,4
25b0d2c6-460c-455e-831f-790dd3e1bcd2,Md Tohid,Nice app,5,nice app,2,8
721a12b4-b7c0-4b99-9519-3edface1db56,Sudip Mitra,every time I have to uninstall and then install when I have to see the ticket or book ticket .,1,every time uninstall install see ticket book ticket,8,51
0c826d7f-400d-478e-8a84-584ac114826a,Abhishek kumar,Such an disgusting app. Needs to do login everytime even if I've installed it.,1,disgusting app need login everytime even ive installed,8,54
3295529f-29c9-4029-8523-4d3540ba8971,Chandra Shekhar Givari,bloody app,1,bloody app,2,10
9d4e6d3e-5741-4ed3-9933-8a8d85b62b5f,Suman Pathak,worst App I Have Ever Experienced even it is government app but government is not improving this.,1,worst app ever experienced even government app government improving,9,67
62859780-7aaf-4987-93b3-0a87f0403138,SANJAY SHAH,THIS NEW VERSION I AM NOT ABLE TO BOOK TICKETS. IT DISPLAYS ERRORS WHILE LOGIN AND BOOKING.,1,new version able book ticket display error login booking,9,56
e2877c88-8621-445f-b91a-568f9f62a1f6,vinay tripathi,good,5,good,1,4
1c47d7d6-2a30-4d7c-a5a4-4f5abc32f474,PUSPENDU KUNDU,satisfaction,5,satisfaction,1,12
d43d115f-d4ec-4398-85e9-616772198d6a,Shaju GK,It never works when we need. Nowadays its not even getting logged in,1,never work need nowadays even getting logged,7,44
8e07e92a-695f-44a6-80c2-b59b217fa8e5,Golu king,bad,2,bad,1,3
71d828e9-4dcf-41ae-9491-2298ca6925a2,Aashi Srivastava,This is the worst app ever. Service is ridiculous it's simply a waste of time to open this app . Don't know when they will improve .,1,worst app ever service ridiculous simply waste time open app dont know improve,13,78
8192caa4-1490-4f57-b700-8fc1a3f42fd2,Basanti Tarei,nice profomance,5,nice profomance,2,15
367bafcf-1eb8-4e34-8319-7f357c0b0395,Harsh khatri,app open hi nahi hota bahut Time tak please solve problem,1,app open hi nahi hota bahut time tak please solve problem,11,57
19218303-17bd-4a93-acb3-e76c79d201ee,Vivek Singh,good one,5,good one,2,8
d1cca5ab-602f-4f2d-a6cd-278cdaac5f23,Anil kumar Anil,worst app,1,worst app,2,9
af2331f4-7d2a-491c-8425-efa1f905465a,Himanshu Sahu,"Looks like an app made in 1900, please make improvements. Very difficult to use so many glitches.",1,look like app made please make improvement difficult use many glitch,11,68
55a5c704-c6cd-4830-9564-2fe7483428f8,Manjesh Roy,good,5,good,1,4
732fc2e9-eb38-4734-891f-a4e3125c1021,SOHAM DUTTA,This app logs me out when ever tatkal booking starts.... I've also used another's user ID and device but the issue is same.. It should be corrected.,1,app log ever tatkal booking start ive also used anothers user id device issue corrected,15,87
34b1c96e-0afd-4e33-9ebd-1e8721087b4f,Vishwaradhya Gaddimani,super,5,super,1,5
3b7f7559-2acc-4f99-bece-b5e75266be13,Pankaj Nashine,Best,4,best,1,4
08fef787-8d73-421a-ae51-a9a62c482a9c,NILESH JAIN,made travel booking better for indians,5,made travel booking better indian,5,33
924c3ef7-278e-4d9d-82ac-dd628481ca78,aditya arihant,"Worst App in The World . Too much error during Tatkal Booking. Never trust on this app for Tatkal Booking. Needs a lot of Improvement. New app Improvement is awesome. I don't know who the Idiot or son of Idiot updated the app version of IRCTC. If you want to use this , it's needed password update that OTP send on Email and when I check this in mail, the entire process is restarted. Such a nice app😁😁",1,worst app world much error tatkal booking never trust app tatkal booking need lot improvement new app improvement awesome dont know idiot son idiot updated app version irctc want use needed password update otp send email check mail entire process restarted nice app,43,265
6f72d0e1-ede3-4f13-88cd-2fb874ee7ba4,Ravikumar Reddy,very good,4,good,1,4
ced7fe74-86d5-40cb-acf4-e81dd76f64f0,Vinod Kumar,I am very happy,5,happy,1,5
65ca984f-eca6-4cdd-989e-9229a5e94159,Zakir Shaikh,bohot ache aap hai,1,bohot ache aap hai,4,18
ec4910fe-1119-4c7b-891c-dbb775aae4df,Vikas Mishra,very nice,5,nice,1,4
8b5de733-48a0-4408-b5ac-7a917dd6c89b,Ashutosh khuntia,"I booked a Tatkal ticket for the first time, and it got confirmed.",4,booked tatkal ticket first time got confirmed,7,45
b5e98a4f-566b-4253-b219-73ddcedb9f60,SBI KIOSK KHEM RAJ,very bad app,1,bad app,2,7
2a242580-b047-49d2-ba02-c8920bec68e8,Raju geesala,Very nice,4,nice,1,4
6841024a-fb20-4ee7-8b31-d95c7455cf5d,Sanjay Kumar Mahato,tatkal booking issu,2,tatkal booking issu,3,19
75e48187-1e10-4ebe-90cc-88d975d492b2,Dr Brahmadeo Mishra,excellent for booking tickets and planning,5,excellent booking ticket planning,4,33
4247f0ff-597d-4d22-b8b9-b914fb0cae4c,Pushpak Soni,"IRCTC should allow to delete the account if the information is not correct/can not be updated. The Irctc app should fetch the name and DOB from the Aadhar provided. Once the aadhar is provided and authenticated. Also, if you can not do this for some legal reasons...currently my gender and DOB in Irctc is of my mother and Aadhar verified by my name. I can neither delete the account nor modify the columns. You should give an option to delete account and fetch name and DOB through Aadhar.",2,irctc allow delete account information correctcan updated irctc app fetch name dob aadhar provided aadhar provided authenticated also legal reasonscurrently gender dob irctc mother aadhar verified name neither delete account modify column give option delete account fetch name dob aadhar,40,287
12cb0cb6-a938-4dcb-83d5-35053eba5031,Inaya Rayeen,good 👍🏻👍🏻,5,good,1,4
cad7d997-28c4-4a3e-b881-3ef63f08acc9,HITESHWAR MOTIRAMANI,best app,5,best app,2,8
1b3d52b3-846b-4c37-abf8-2bea10d8af2a,aarushi,Bad experience. Can't even login these days. And the option of book no meal is deliberately missing.,1,bad experience cant even login day option book meal deliberately missing,11,72
f7d92874-871e-4a93-9583-c0abd3409154,ahmed ali khan,Very useful aap,5,useful aap,2,10
